,0
36866,6.25008203628
36867,7.52751441999
36868,4.8075
36869,4.93739473684
36870,5.4825
36871,4.065
36872,6.34
36873,2.9125
36874,3.915
36875,2.4425
36876,5.205
36877,4.44017361111
36878,6.1125
36879,7.15266304348
36880,7.0670714163
36881,5.83565999384
36882,5.8475
36883,6.98
36884,3.4875
36885,5.0875
36886,5.895
36887,4.005
36888,4.62
36889,3.3775
36890,2.9325
36891,3.745
36892,5.02489005955
36893,5.4393076362
36894,6.48958333333
36895,2.905
36896,5.695
36897,7.54533391233
36898,6.36006944444
36899,5.365
36900,4.175
36901,6.0375
36902,6.10960140218
36903,3.15
36904,7.38590112928
36905,6.76492607527
36906,7.51054540702
36907,5.5825
36908,3.9875
36909,6.0675
36910,6.46227272727
36911,4.7225
36912,6.2125
36913,3.6225
36914,5.3075
36915,7.81406463791
36916,4.0775
36917,7.37903833184
36918,5.0475
36919,7.42815590195
36920,6.42539473684
36921,7.55356211007
36922,7.8362434323
36923,7.22822014205
36924,4.9675
36925,7.779084135
36926,6.1525
36927,7.68890599183
36928,7.59161382385
36929,4.455
36930,4.4625
36931,4.9475
36932,6.34235294118
36933,2.1175
36934,4.72
36935,4.01
36936,5.12719201193
36937,2.035
36938,5.7149829932
36939,4.34997093023
36940,7.37495452807
36941,2.9125
36942,7.33449481041
36943,7.0425
36944,3.4225
36945,7.61501633243
36946,7.82322713216
36947,6.8075
36948,6.98264464286
36949,1.87
36950,6.9053926664
36951,4.56
36952,5.2475
36953,2.4575
36954,4.47767857143
36955,5.105
36956,4.5750304878
36957,6.1075
36958,3.495
36959,6.48974696356
36960,7.52369992713
36961,4.6425
36962,4.89
36963,7.70714666836
36964,5.85814757137
36965,3.5575
36966,4.885
36967,5.52755494505
36968,4.9875
36969,2.755
36970,3.4325
36971,6.79998
36972,6.06643548387
36973,5.7275
36974,4.5725
36975,5.095
36976,4.53
36977,2.98
36978,3.37
36979,5.225
36980,6.57
36981,7.12993243243
36982,5.82
36983,7.93360630585
36984,7.9713167326
36985,4.2475
36986,7.56
36987,7.95384163362
36988,5.4675
36989,1.83
36990,5.0125
36991,7.92513419508
36992,7.7697135047
36993,6.95892207745
36994,7.59465300927
36995,7.72616767028
36996,7.27912771728
36997,5.29
36998,3.3975
36999,7.53189760006
37000,5.54
37001,7.12199618249
37002,7.79637343153
37003,7.88639733542
37004,4.59321612542
37005,3.78
37006,4.27
37007,7.00220084331
37008,6.51
37009,7.47508296558
37010,6.32998447205
37011,7.6625
37012,7.91980434094
37013,7.93375202068
37014,7.02479010782
37015,5.3157
37016,7.8640308452
37017,7.58149800943
37018,4.67
37019,4.2175
37020,4.5075
37021,3.9375
37022,5.3425
37023,4.9375
37024,6.315
37025,6.48474759615
37026,4.41
37027,2.6375
37028,2.88
37029,6.8075
37030,7.03868128789
37031,7.8244585335
37032,6.80989361702
37033,7.16690171456
37034,7.63236494357
37035,5.8025
37036,4.94785130719
37037,5.41
37038,4.56
37039,2.39
37040,7.51716874432
37041,5.9075
37042,6.39015625
37043,4.67
37044,6.37089224138
37045,7.78464605655
37046,4.83
37047,3.2675
37048,4.145
37049,7.20397269249
37050,2.8425
37051,4.55475
37052,6.73768641073
37053,7.28950692883
37054,7.28430936073
37055,5.8175
37056,4.355
37057,4.6275
37058,7.10982515493
37059,4.425
37060,5.08214285714
37061,7.51146993363
37062,7.54488095238
37063,7.24155080553
37064,2.5975
37065,5.27730769231
37066,5.5475
37067,4.0375
37068,4.765
37069,6.21546875
37070,6.9625
37071,5.75013513514
37072,5.595
37073,6.3125
37074,4.7625
37075,7.95786137076
37076,2.585
37077,2.805
37078,6.76278600948
37079,5.97
37080,3.245
37081,5.10227272727
37082,4.7250255102
37083,6.205
37084,6.09949177498
37085,7.62276816438
37086,3.455
37087,6.2025
37088,6.45829268293
37089,5.08002522493
37090,7.10492957746
37091,5.65295022796
37092,5.345
37093,3.7525
37094,7.25224205079
37095,5.89738348778
37096,6.76462230756
37097,3.96
37098,5.46
37099,4.6075
37100,4.6225
37101,7.83377200749
37102,5.3925
37103,5.66276186685
37104,4.89
37105,4.9825
37106,5.8802568673
37107,6.80979012059
37108,7.545
37109,7.48526177364
37110,4.7825
37111,7.17748287671
37112,5.71238155242
37113,4.3575
37114,3.77
37115,6.98653488103
37116,5.015
37117,7.13639979272
37118,6.255
37119,5.64
37120,7.66360321719
37121,3.0825
37122,7.08158045977
37123,5.99
37124,6.00854166667
37125,3.9075
37126,5.21461538462
37127,5.76051110419
37128,6.03765091368
37129,6.05463457501
37130,4.5293629386
37131,5.645
37132,6.79844268916
37133,3.7675
37134,5.98212725904
37135,6.515
37136,6.0963628663
37137,4.4325
37138,7.78428395969
37139,2.47
37140,5.555
37141,5.8475
37142,5.3575
37143,6.34012261905
37144,3.6325
37145,7.66143793213
37146,5.275
37147,6.86855691057
37148,6.87743859526
37149,4.0225
37150,7.11210508031
37151,6.43183092949
37152,5.475
37153,6.1525
37154,2.125
37155,5.48569867179
37156,3.395
37157,7.49553412028
37158,6.46727272727
37159,5.33770123747
37160,4.075
37161,7.56879757712
37162,5.6425
37163,7.82398794583
37164,5.57260732323
37165,7.29511083969
37166,6.79565227302
37167,5.4275
37168,7.51067573394
37169,6.78354153156
37170,5.80390996335
37171,2.97
37172,6.8175
37173,7.89682328936
37174,3.4075
37175,5.3925
37176,5.8975
37177,5.18488372093
37178,7.28982114925
37179,7.75469136798
37180,2.5075
37181,3.7325
37182,7.08237288136
37183,7.37013961903
37184,4.59375
37185,6.87734042553
37186,6.89617533326
37187,5.93369186047
37188,7.59425843824
37189,7.8357879337
37190,6.125
37191,5.185
37192,3.57
37193,5.17
37194,7.18192237284
37195,5.53005617978
37196,6.27247252747
37197,5.8962406015
37198,5.66876604278
37199,5.225
37200,4.9775
37201,7.91274392942
37202,4.9625
37203,4.2525
37204,4.14
37205,5.42
37206,6.3475
37207,5.185
37208,3.1025
37209,7.97636353052
37210,4.595
37211,7.87486086345
37212,4.735
37213,6.09227272727
37214,5.9475
37215,4.7000304878
37216,4.3475
37217,7.26724035088
37218,2.4025
37219,5.73
37220,6.28961864407
37221,6.25
37222,4.375
37223,4.7875
37224,4.4225
37225,6.63231968735
37226,2.295
37227,6.9825
37228,2.95
37229,3.7275
37230,4.3275
37231,5.1225
37232,2.9075
37233,3.9425
37234,3.0375
37235,7.81463857853
37236,5.65727272727
37237,2.0475
37238,4.83
37239,5.53514007597
37240,4.4275
37241,5.1825
37242,7.23849576862
37243,7.64656796888
37244,4.645
37245,7.58784326617
37246,7.42595857608
37247,5.7525
37248,4.685
37249,6.68481852654
37250,5.495
37251,4.375
37252,7.1775
37253,7.1823311282
37254,6.71743973214
37255,4.495
37256,5.24015363128
37257,7.01445198319
37258,7.03178001686
37259,2.5775
37260,7.5439010625
37261,6.24974550344
37262,6.27498987854
37263,4.295
37264,6.1575
37265,7.02880681818
37266,7.67421101918
37267,4.13
37268,6.56966057441
37269,6.495
37270,5.3875
37271,6.0138300446
37272,5.46485735736
37273,4.35
37274,7.84992648664
37275,6.7325
37276,6.0025
37277,6.06
37278,3.375
37279,7.05728085474
37280,2.6875
37281,5.445
37282,5.13743902439
37283,5.62
37284,5.3475
37285,3.8975
37286,3.31
37287,3.8925
37288,5.8375
37289,2.9525
37290,7.90804684575
37291,3.555
37292,2.4325
37293,3.69
37294,6.11155089924
37295,3.99
37296,4.0475
37297,6.005
37298,7.86189694667
37299,7.44460430438
37300,5.9575
37301,7.1325
37302,1.855
37303,5.525
37304,4.9375
37305,7.7421334334
37306,7.81980968854
37307,6.60861330333
37308,5.66168660287
37309,4.1725
37310,4.7125
37311,5.7225
37312,6.02605263158
37313,2.7325
37314,5.33001900881
37315,4.5375
37316,4.265
37317,7.9754400141
37318,4.755
37319,5.5525
37320,6.59745454545
37321,6.2375
37322,5.875
37323,5.7725
37324,3.365
37325,3.195
37326,2.045
37327,5.83741596639
37328,4.085
37329,4.16
37330,7.9742848995
37331,6.4
37332,7.85016396613
37333,6.2775
37334,3.565
37335,4.53
37336,4.22
37337,7.92459525845
37338,5.1725
37339,5.31
37340,3.5125
37341,4.5775
37342,4.46490131579
37343,6.86366432619
37344,6.22626646725
37345,4.4475
37346,2.5325
37347,7.04640464744
37348,5.91675632054
37349,7.74409344311
37350,6.26442681624
37351,6.1675
37352,6.59825296719
37353,7.23398147665
37354,7.77095114344
37355,4.49
37356,2.5225
37357,4.97
37358,1.985
37359,5.48135135135
37360,7.85216064576
37361,4.3625
37362,7.76207699414
37363,5.2225
37364,7.8887618403
37365,7.87085765424
37366,4.8725
37367,6.1396875
37368,5.78
37369,2.965
37370,1.35
37371,6.73675646552
37372,4.01
37373,4.8375
37374,5.64
37375,4.33
37376,6.5710244603
37377,5.8725
37378,7.87457916946
37379,4.855
37380,7.71262735954
37381,7.75261063606
37382,4.555
37383,2.1925
37384,5.64
37385,4.245
37386,7.45956585261
37387,7.71945287363
37388,7.7825
37389,5.2903030303
37390,3.8375
37391,6.9975
37392,6.3825
37393,6.2975
37394,7.85028225232
37395,5.235
37396,6.49
37397,6.8275
37398,7.27371536171
37399,5.1775
37400,5.0425
37401,7.275
37402,5.6275
37403,3.445
37404,2.8875
37405,6.34200657895
37406,6.0478125
37407,5.66742788462
37408,7.18239795918
37409,5.2075
37410,4.4975
37411,7.01
37412,5.95291666667
37413,5.8889
37414,5.0525
37415,6.5025
37416,4.445
37417,3.93
37418,5.62678571429
37419,5.125
37420,6.53600553858
37421,5.83391616669
37422,6.24
37423,2.7225
37424,7.14502733645
37425,3.37
37426,7.91090015623
37427,5.235
37428,5.53240384615
37429,5.1225
37430,6.91246428571
37431,7.93021896351
37432,3.785
37433,3.6425
37434,3.77
37435,5.79762774023
37436,5.705
37437,5.83832390439
37438,5.295
37439,4.045
37440,4.95087239583
37441,6.05425315581
37442,7.33009590017
37443,4.68
37444,7.81430504731
37445,5.5375
37446,3.7975
37447,5.96595030307
37448,5.14260737628
37449,7.13522488241
37450,5.15
37451,5.9325
37452,7.68155741346
37453,5.93
37454,6.77892857143
37455,7.17473431991
37456,6.065
37457,6.9525
37458,3.805
37459,5.6075
37460,5.80544609043
37461,5.55041666667
37462,7.32654476419
37463,6.35282091778
37464,3.5875
37465,6.47825
37466,6.92211735337
37467,6.0575
37468,2.3375
37469,3.0375
37470,7.69684541438
37471,5.0775
37472,7.54310548994
37473,7.19411058247
37474,6.4875
37475,2.76
37476,4.3275
37477,4.1275
37478,5.6725
37479,4.4375
37480,2.085
37481,5.76743852459
37482,4.615
37483,6.595
37484,6.2525
37485,3.7075
37486,5.25193761181
37487,6.8
37488,6.09674134056
37489,7.18400142979
37490,4.9025
37491,6.90074418122
37492,3.065
37493,4.63
37494,4.85
37495,2.6175
37496,7.49224462228
37497,5.275625
37498,4.2025
37499,5.925
37500,6.94618243243
37501,4.5125
37502,6.2975
37503,6.415
37504,6.8850161743
37505,3.735
37506,5.60007936508
37507,5.045
37508,5.58537202381
37509,5.83
37510,6.62959990418
37511,2.73
37512,7.105
37513,4.4925
37514,5.655
37515,3.67
37516,2.8425
37517,5.65781384204
37518,2.5525
37519,2.5125
37520,4.695
37521,6.54478571429
37522,7.33668238644
37523,2.655
37524,3.6225
37525,5.86012232125
37526,4.2325
37527,7.51260083116
37528,5.8424702381
37529,2.4925
37530,5.4775
37531,6.70270833333
37532,7.25252643128
37533,6.38864444766
37534,7.51224512154
37535,7.1349852071
37536,7.08339559237
37537,4.655
37538,6.94489130435
37539,7.1218521743
37540,6.8475
37541,2.275
37542,2.0
37543,5.68482394366
37544,6.4022
37545,6.63455282998
37546,5.5625
37547,6.615
37548,5.6875
37549,7.73485294118
37550,5.92482608696
37551,7.92380776735
37552,4.06
37553,5.1225
37554,1.27
37555,2.26
37556,4.62
37557,5.89868055764
37558,5.72499509126
37559,5.01
37560,7.38092801994
37561,4.015
37562,6.78449275362
37563,3.395
37564,5.775
37565,4.7575
37566,3.4175
37567,6.8721789597
37568,2.6575
37569,7.74782509873
37570,7.59056062507
37571,6.55750480522
37572,6.04
37573,5.71888089266
37574,2.1975
37575,7.81247104936
37576,2.4825
37577,5.6975
37578,6.63468344156
37579,4.51
37580,4.435
37581,6.96587797619
37582,5.8449803295
37583,7.84629232075
37584,3.0
37585,2.9925
37586,3.68
37587,7.34048055556
37588,7.19291894305
37589,3.9075
37590,5.43190289373
37591,5.7
37592,6.6325
37593,4.7755
37594,5.74251308901
37595,5.23
37596,7.85911246967
37597,4.345
37598,2.9025
37599,4.285
37600,4.5675
37601,5.39666666667
37602,3.92
37603,4.3975
37604,5.675
37605,6.93230603448
37606,7.18004716981
37607,7.13986825798
37608,6.3525
37609,2.1125
37610,4.9575
37611,6.68031481481
37612,4.9175
37613,7.96721370646
37614,6.4875
37615,7.91829714766
37616,6.43870337995
37617,7.1934278253
37618,5.57267241379
37619,6.6375
37620,3.9775
37621,6.78865943042
37622,4.28
37623,5.9925
37624,5.635
37625,2.6725
37626,7.56686966935
37627,7.13958929472
37628,6.33499303621
37629,7.45264945879
37630,4.215
37631,2.775
37632,3.02
37633,6.34602941176
37634,4.3
37635,4.07
37636,6.53232142857
37637,5.7875
37638,6.18213302752
37639,6.74111161324
37640,6.03150481541
37641,6.1125
37642,6.0575
37643,4.745
37644,6.2875
37645,7.26463216657
37646,2.7725
37647,6.1325
37648,5.81017857143
37649,1.905
37650,3.8
37651,7.33974189744
37652,7.50067419869
37653,7.6
37654,4.5125
37655,4.395
37656,6.59712826632
37657,6.47865384615
37658,7.35738338469
37659,4.7875
37660,4.475
37661,7.45691546711
37662,6.96792261803
37663,2.6725
37664,5.65
37665,5.555
37666,7.06488282468
37667,3.185
37668,5.90875
37669,6.47508500372
37670,6.24213240438
37671,5.37732142857
37672,6.4740075233
37673,5.8025
37674,6.52770833333
37675,2.98
37676,7.75587086704
37677,7.16868807813
37678,6.26102807805
37679,4.985
37680,7.89237689716
37681,5.27746794872
37682,4.6625
37683,5.45010638298
37684,4.145
37685,7.8621022
37686,2.9075
37687,5.95967575188
37688,5.85523109244
37689,4.5775
37690,5.2725
37691,4.32277027027
37692,6.0875
37693,5.865
37694,2.5475
37695,3.595
37696,6.64
37697,5.0875
37698,5.7225
37699,7.2265769194
37700,7.55278627971
37701,7.31930507744
37702,5.31884615385
37703,7.3676960065
37704,7.37513299677
37705,7.10056229196
37706,3.0925
37707,3.5525
37708,7.59284146272
37709,6.1775
37710,7.57064210981
37711,2.805
37712,4.3975
37713,4.975
37714,6.02582352941
37715,4.9825
37716,1.8575
37717,7.38047932592
37718,5.76492443663
37719,7.35444852642
37720,7.15058733307
37721,6.07638928905
37722,3.8175
37723,7.59586619136
37724,3.845
37725,7.94436195759
37726,6.82026745119
37727,5.43242088048
37728,3.785
37729,6.18069089136
37730,7.86119665017
37731,6.86465517241
37732,2.3125
37733,5.70273199023
37734,4.0875
37735,7.19100955077
37736,6.6975
37737,6.23247824283
37738,5.95598005607
37739,7.41240939155
37740,3.39
37741,7.64935845629
37742,7.0498921131
37743,2.2275
37744,6.975
37745,1.555
37746,7.59246998415
37747,7.4513000495
37748,3.485
37749,7.36229820623
37750,3.2075
37751,3.89
37752,6.65294162826
37753,7.94141790829
37754,7.18688510716
37755,6.1375
37756,4.3975
37757,5.0325
37758,4.8775
37759,5.9375
37760,5.9025
37761,5.8472896259
37762,5.9326806904
37763,3.595
37764,5.285
37765,4.1975
37766,3.6225
37767,6.48
37768,6.7025
37769,6.89967089495
37770,6.425
37771,7.83122398444
37772,3.3975
37773,5.09
37774,3.0875
37775,2.5675
37776,5.9325
37777,6.869875
37778,3.3675
37779,4.0475
37780,6.2675
37781,5.88752449036
37782,7.74839520177
37783,6.99374897795
37784,6.80117807644
37785,5.555
37786,7.56347298943
37787,5.4925
37788,6.12770527527
37789,5.7925
37790,5.79665538339
37791,7.04695733576
37792,4.7475
37793,2.725
37794,6.4502129316
37795,5.80730015674
37796,7.15601180237
37797,4.805
37798,7.36996089213
37799,6.9375
37800,6.36574866111
37801,7.87701141632
37802,7.71445130457
37803,5.87
37804,6.71908388515
37805,5.125875
37806,7.78229965543
37807,6.4275
37808,4.0075
37809,3.95
37810,5.2275
37811,6.56357213439
37812,1.9175
37813,6.5725
37814,5.7825
37815,5.97314285714
37816,6.99003720238
37817,5.9075
37818,4.8775208687
37819,5.0225
37820,6.83625
37821,7.29526032442
37822,7.02457843027
37823,5.5975
37824,7.60487774313
37825,3.95
37826,3.3625
37827,4.8425
37828,7.68873445029
37829,6.97335570148
37830,5.09
37831,4.98
37832,5.0825
37833,3.3775
37834,2.785
37835,4.2475
37836,4.8475
37837,4.8
37838,4.0425
37839,5.02
37840,4.7675
37841,5.555
37842,7.59858525575
37843,2.6575
37844,7.05333069576
37845,5.4425
37846,6.5133375
37847,7.33930841892
37848,5.45
37849,2.5275
37850,5.76389524475
37851,6.46
37852,6.77126798202
37853,5.9725
37854,5.8975
37855,6.3425
37856,4.8775
37857,7.58085436714
37858,6.0325
37859,3.51
37860,5.2275
37861,6.1050625
37862,7.65090267901
37863,5.5475
37864,6.55469178082
37865,6.18736140327
37866,5.9625
37867,3.7475
37868,5.63
37869,7.38390940649
37870,7.20177971133
37871,5.39238636364
37872,5.3375
37873,1.8825
37874,4.81498
37875,6.07
37876,3.8225
37877,5.60505813953
37878,6.095
37879,3.8375
37880,4.3
37881,6.427
37882,5.35
37883,6.52590909091
37884,6.90454047266
37885,6.81733739063
37886,7.50060265591
37887,6.70080271989
37888,2.5025
37889,5.72
37890,6.395
37891,6.91543906501
37892,7.54555609204
37893,7.0475
37894,5.73998803828
37895,6.2375
37896,7.51221704699
37897,5.65254289216
37898,5.5725
37899,7.76164153866
37900,7.69161174126
37901,4.1425
37902,3.955
37903,5.115
37904,3.9975
37905,7.53513821894
37906,4.535
37907,7.2851187136
37908,4.2325
37909,5.48716666667
37910,7.54039602732
37911,7.05977272727
37912,5.3375
37913,2.315
37914,6.123
37915,4.725
37916,5.67618421053
37917,5.87242424242
37918,3.4825
37919,7.32272240711
37920,7.62965674034
37921,6.76109291289
37922,7.52615297586
37923,3.94736778846
37924,6.3375
37925,3.61
37926,5.6275
37927,7.77797256955
37928,5.29266055046
37929,7.15099860181
37930,3.4175
37931,7.65754867663
37932,7.46524165497
37933,4.9825
37934,5.98610625
37935,4.2975
37936,6.3898862069
37937,2.0175
37938,6.57552793266
37939,1.9
37940,5.6075
37941,7.34976219254
37942,7.01369565599
37943,7.09474885845
37944,7.51608145033
37945,5.51242410045
37946,3.775
37947,3.3875
37948,5.1275
37949,6.0625
37950,7.80262224545
37951,3.6575
37952,4.0525
37953,5.5669047619
37954,6.49674358974
37955,5.8825
37956,6.4175
37957,7.51694990283
37958,2.6175
37959,4.695
37960,6.87801943599
37961,4.78496621622
37962,4.01
37963,5.93344444444
37964,7.89341980285
37965,3.615
37966,6.84330781391
37967,6.797
37968,1.9875
37969,6.1425
37970,4.6025
37971,7.73136260118
37972,6.03225007434
37973,5.15246031746
37974,6.59488691514
37975,4.735
37976,7.93800264337
37977,3.72
37978,6.505
37979,5.12979651163
37980,6.39548452237
37981,6.36380615942
37982,2.8375
37983,6.2615305315
37984,5.835
37985,3.445
37986,6.37602839139
37987,4.61
37988,7.82750839446
37989,6.0275
37990,7.01207276368
37991,4.8975
37992,2.485
37993,4.685
37994,4.9075
37995,7.72356469369
37996,6.5725
37997,2.4225
37998,1.8575
37999,4.97277168234
38000,7.46763464107
38001,7.37671061967
38002,7.52686081445
38003,5.81
38004,3.0175
38005,6.00744186047
38006,6.9755582414
38007,3.905
38008,5.575
38009,6.12019243269
38010,3.6675
38011,7.50681605867
38012,7.28598245653
38013,7.21997004446
38014,7.43643688479
38015,4.815
38016,3.2975
38017,2.6475
38018,4.5175
38019,7.37227941176
38020,3.1
38021,2.055
38022,4.9075
38023,6.52463850206
38024,2.06
38025,4.33
38026,4.565
38027,6.6825
38028,4.45
38029,4.6675
38030,3.22
38031,3.5575
38032,2.745
38033,3.91449494949
38034,7.56164811432
38035,6.87803840175
38036,3.7275
38037,5.1675
38038,5.62276230769
38039,7.17967115777
38040,5.4025
38041,4.06
38042,5.35495
38043,4.9925
38044,5.895
38045,5.28
38046,6.67083333333
38047,2.98
38048,7.58252943904
38049,6.315
38050,4.605
38051,7.64993201868
38052,7.77703479856
38053,5.55480017691
38054,3.8875
38055,5.84977586207
38056,5.82766413146
38057,7.5202284489
38058,5.765
38059,5.67409534535
38060,3.3
38061,6.33746527778
38062,5.45753968254
38063,6.08048809524
38064,6.86805692273
38065,2.6525
38066,5.78673913043
38067,5.56967213115
38068,6.24976624591
38069,4.175
38070,4.0525
38071,2.84
38072,7.39828428425
38073,7.87179207747
38074,7.8282337186
38075,6.82104047782
38076,7.11282735007
38077,5.89166666667
38078,5.5025
38079,7.81562350773
38080,7.43645660046
38081,3.71
38082,5.3225
38083,5.70686666667
38084,4.97744897959
38085,6.3775
38086,2.7025
38087,5.11465778973
38088,6.89232142857
38089,5.835
38090,4.9075
38091,3.975
38092,7.05160822662
38093,6.30040367224
38094,7.17722222222
38095,6.15277777778
38096,3.7625
38097,6.89698535519
38098,4.695
38099,6.33758627859
38100,4.5825
38101,2.365
38102,3.92
38103,5.60272727273
38104,2.7625
38105,5.625
38106,6.828125
38107,2.205
38108,7.88840108538
38109,4.7725
38110,5.7325
38111,4.8425
38112,5.64678571429
38113,6.82003608903
38114,7.38223600177
38115,5.30477477477
38116,6.0125
38117,6.0175
38118,7.77073522655
38119,6.7441983596
38120,6.885
38121,4.4825
38122,3.7775
38123,2.22
38124,4.2775
38125,5.56896816038
38126,3.7125
38127,6.29455193881
38128,7.21295428083
38129,7.08954322513
38130,2.5125
38131,4.9275
38132,3.8575
38133,6.83227272727
38134,7.2898035335
38135,6.0875
38136,5.72019322791
38137,6.9225
38138,5.1425
38139,5.45532407407
38140,7.46849644145
38141,4.895
38142,4.6175
38143,3.2125
38144,3.3975
38145,4.3375
38146,2.27
38147,4.99
38148,6.68426180585
38149,5.06321714744
38150,6.64947972973
38151,6.1154
38152,7.76681661717
38153,7.10175284922
38154,2.7975
38155,4.8575
38156,4.03280701754
38157,6.6525
38158,5.7575
38159,2.275
38160,6.73904335902
38161,5.55413034271
38162,5.8025
38163,5.975
38164,1.66
38165,6.1725
38166,5.365
38167,4.225
38168,6.94794526688
38169,5.91727477477
38170,7.39797620283
38171,4.99
38172,5.89166666667
38173,4.235
38174,6.59666125091
38175,4.1525
38176,6.5096211269
38177,6.94018156612
38178,3.565
38179,7.4925
38180,3.99
38181,7.22173807322
38182,7.74948512029
38183,7.5082044865
38184,4.1225
38185,4.9846875
38186,6.10999060981
38187,4.2625
38188,4.995
38189,4.2625
38190,6.6186482537
38191,5.37366847826
38192,6.87
38193,1.595
38194,6.73562118437
38195,4.9325
38196,6.77214285714
38197,7.88681393048
38198,6.37909090909
38199,7.42494169011
38200,5.49
38201,5.7825
38202,4.405
38203,6.1525
38204,4.85383333333
38205,2.75
38206,5.7775
38207,7.5306203543
38208,4.1
38209,6.98299230769
38210,6.23
38211,5.9498
38212,7.52042239638
38213,7.94861795367
38214,6.68085769751
38215,6.39484126984
38216,2.8075
38217,5.1925
38218,6.4625
38219,7.52857631838
38220,6.91978280997
38221,7.94276658909
38222,6.2694113435
38223,3.21
38224,4.15256696429
38225,3.775
38226,5.645
38227,5.8825
38228,7.17
38229,3.035
38230,7.32845285833
38231,6.9825
38232,4.4403
38233,6.36992248062
38234,5.01
38235,4.571625
38236,4.79
38237,2.72
38238,5.3575
38239,7.28171172936
38240,6.93072937503
38241,3.425
38242,5.22460580065
38243,3.53
38244,3.2325
38245,7.52997903219
38246,4.5075
38247,7.60239873282
38248,4.4675
38249,5.35485294118
38250,7.46484615385
38251,4.14
38252,3.78
38253,3.48
38254,2.4425
38255,7.50600085969
38256,7.49966829616
38257,4.455
38258,7.99412065586
38259,5.1925
38260,2.2475
38261,3.8725
38262,3.1575
38263,6.47
38264,5.8375
38265,6.2725
38266,7.59480997497
38267,5.35
38268,6.50708333333
38269,4.6125
38270,7.46865874183
38271,5.72482142857
38272,3.35
38273,7.58469162374
38274,6.325
38275,5.38
38276,7.26724749569
38277,6.795
38278,4.4875
38279,3.8975
38280,6.2225
38281,2.63
38282,5.9125
38283,7.21716974432
38284,1.865
38285,6.93710294516
38286,7.46836746503
38287,6.595
38288,4.06
38289,5.3098561118
38290,4.97119638496
38291,4.86
38292,6.2675
38293,6.8225
38294,6.2725
38295,5.3325
38296,6.855
38297,4.6075
38298,5.7677
38299,7.70027487079
38300,7.08959771451
38301,7.78441996728
38302,5.90775
38303,4.97
38304,3.9775
38305,2.8475
38306,5.48
38307,7.2175
38308,6.99748858447
38309,4.455
38310,5.67178571429
38311,5.76847222222
38312,7.31206990473
38313,3.42
38314,7.0
38315,3.4225
38316,6.55489361702
38317,5.61744318182
38318,3.9725
38319,6.3775
38320,6.4425
38321,3.0525
38322,4.3
38323,7.55361785161
38324,7.03871570407
38325,5.13561211664
38326,6.0524375
38327,6.12
38328,5.9725
38329,3.525
38330,3.6625
38331,5.12
38332,7.02519541166
38333,7.09619231647
38334,3.8575
38335,5.5725
38336,6.30386689561
38337,3.155
38338,6.94612244898
38339,5.43
38340,7.04213684211
38341,3.485
38342,7.8535734033
38343,6.1125
38344,2.65
38345,7.8544971561
38346,6.3622260274
38347,4.435
38348,7.39136757706
38349,4.86
38350,6.505
38351,6.3125
38352,6.34141905894
38353,3.7825
38354,2.395
38355,6.56
38356,5.4975
38357,5.70265492507
38358,3.2225
38359,3.215
38360,5.81473962119
38361,6.37996124031
38362,6.53109788146
38363,3.2625
38364,7.00332624507
38365,1.77
38366,7.88688034111
38367,7.85893445607
38368,4.1925
38369,3.39
38370,5.39
38371,6.64670454545
38372,5.4675
38373,7.17502025113
38374,5.085
38375,4.145
38376,7.38959604075
38377,7.4636977127
38378,5.1375
38379,7.06227670089
38380,2.045
38381,4.254375
38382,3.5825
38383,5.0075
38384,2.495
38385,6.39694444444
38386,5.37
38387,3.9975
38388,6.60677631579
38389,5.626125
38390,6.09734848485
38391,4.28
38392,5.89222252747
38393,2.655
38394,4.32
38395,7.69451638849
38396,7.53079586443
38397,5.33
38398,5.0875
38399,7.34834997795
38400,4.0625
38401,3.5975
38402,5.3075
38403,4.595
38404,6.52745993031
38405,5.5525
38406,5.45911823246
38407,7.85520115773
38408,3.0825
38409,2.59
38410,6.345
38411,5.765
38412,4.66
38413,2.1375
38414,3.7525
38415,7.0690025152
38416,4.5425
38417,5.415
38418,4.5875
38419,4.965
38420,6.28486842105
38421,7.55398810278
38422,7.01981646825
38423,2.9
38424,7.32094078916
38425,7.92113263642
38426,7.79549349363
38427,5.8775
38428,6.4825
38429,6.19730578449
38430,6.23
38431,5.26
38432,5.66217843029
38433,6.4625
38434,2.8425
38435,4.0725
38436,6.67
38437,4.78
38438,4.625
38439,7.29766177579
38440,7.89335961462
38441,6.9975
38442,4.6925
38443,5.95484375
38444,6.55226041667
38445,7.145
38446,6.02926856468
38447,2.5425
38448,3.88
38449,5.0225
38450,6.38727040816
38451,4.475
38452,6.505
38453,5.9075
38454,6.5825
38455,3.62
38456,6.10175
38457,2.6675
38458,4.0625
38459,5.30280487805
38460,2.8575
38461,4.5025
38462,3.0925
38463,5.93237837015
38464,5.3175
38465,6.14
38466,6.355
38467,7.42742696729
38468,3.15
38469,3.3825
38470,5.8025
38471,5.0575
38472,2.9225
38473,7.82010925481
38474,7.66351321438
38475,5.0725
38476,7.7559002312
38477,7.17939827656
38478,6.68
38479,5.36
38480,5.06234496124
38481,6.29
38482,6.96340909091
38483,3.7575
38484,6.545
38485,5.2625
38486,6.5753
38487,2.615
38488,4.9675
38489,6.70997126437
38490,4.8875
38491,7.37577778655
38492,6.655
38493,7.39758105819
